[2.39596455 2.77871133 4.37000424],[0.]
[3.95518325 6.87921624 1.72702824],[1.]
[5.69036671 9.84742416 7.88536836],[1.]
[7.6386251  3.83725752 3.35237748],[1.]
[6.25334742 7.44868231 4.084126  ],[1.]
[6.9441233  2.82007915 4.64387744],[1.]
[9.68053377 7.71413838 4.46288876],[1.]
[1.56562659 6.4647427  4.29220939],[1.]
[8.52460842 2.7064876  1.43120478],[1.]
[7.07945752 3.12295316 1.27025293],[1.]
[0.76370933 5.15117425 0.06902983],[0.]
[3.09349326 1.12781544 0.60823608],[0.]
[7.4810358  6.70496099 4.03428213],[1.]
[8.51004785 6.95929735 0.26668675],[1.]
[8.00075957 5.13986932 0.82229038],[1.]
[4.53063752 1.48758856 7.69014199],[0.]
[2.52016944 8.38036967 0.94781245],[1.]
[9.57507013 8.24486962 3.05214692],[1.]
[7.50280523 9.96523992 7.81719851],[1.]
[7.00573634 8.70343738 7.4164849 ],[1.]
[2.59748698 2.77900429 9.46594493],[0.]
[1.96661363 4.98991188 8.80283943],[0.]
[2.8647758  3.49755318 7.24071222],[0.]
[2.96413298 8.18509576 1.37143063],[1.]
[1.95320736 3.53674335 5.06417226],[0.]
[8.43387842 6.35335138 8.66440938],[1.]
[1.6551182  3.87685321 5.04956819],[0.]
[5.99610025 6.21316164 9.39633017],[1.]
[5.3442536  0.29121252 3.73060173],[0.]
[2.81811335 6.61867392 4.76825546],[1.]
[6.10604191 7.21535824 6.85528092],[1.]
[4.95221125 5.69460383 6.35191893],[1.]
[1.03505777 4.77463058 7.67535333],[0.]
[8.65634419 9.93190924 4.7978867 ],[1.]
[2.1981013  2.75323568 6.50064892],[0.]
[4.51414774 2.2691812  2.75204077],[0.]
[5.08657091 5.41328943 1.97467161],[1.]
[6.43106086 1.30078386 6.80488399],[0.]
[0.23926177 7.57301166 7.72140294],[0.]
[4.0076157  2.5685098  5.21873414],[0.]
[7.7431452  6.00571738 3.41391845],[1.]
[3.38848521 3.0195322  4.08029631],[0.]
[0.64351922 5.88668908 0.77419304],[0.]
[9.39790265 1.59447377 7.98845731],[1.]
[3.43907622 9.49467054 6.01553399],[1.]
[6.9860196  5.53839082 3.38745971],[1.]
[8.75899072 3.98510404 6.59318615],[1.]
[2.12333116 3.06533839 7.14742201],[0.]
[3.2216533  9.75403236 1.48419697],[1.]
[6.14084042 0.253872   1.91433756],[0.]
[2.91850522 4.4276964  9.89569519],[0.]
[7.72013851 6.73270464 7.80241839],[1.]
[8.14435485 9.49502347 1.58440155],[1.]
[3.30575877 3.76613242 0.19949981],[0.]
[8.48912037 9.69268789 0.59470782],[1.]
[1.23579875 7.27648434 2.06503475],[1.]
[7.34076978 1.49869452 5.58784174],[1.]
[5.94757219 4.36622919 6.46311562],[1.]
[2.15164921 8.54188327 4.04244328],[1.]
[7.08359358 5.45332744 7.93635576],[1.]
[1.76336963 7.8061727  4.68739359],[1.]
[6.87113598 1.17308005 3.98881942],[1.]
[5.88228659 2.90378892 9.92908987],[1.]
[1.85383586 8.03999263 0.03196626],[1.]
[5.20993854 9.41901229 9.09680855],[1.]
[3.00988196 9.2617232  8.01602825],[1.]
[9.3293014  4.93863241 2.12025012],[1.]
[4.78428914 9.47306839 5.17437604],[1.]
[9.1078606  4.70890732 4.41969667],[1.]
[3.53699244 5.29378918 8.34236657],[1.]
[2.25242515 5.30379583 2.23579341],[0.]
[3.05428268 9.05968711 1.01191516],[1.]
[2.2051126  0.13947962 3.57009495],[0.]
[9.6981887  2.27298825 7.25237052],[1.]
[2.5175284  3.1266356  8.58894795],[0.]
[5.44910517 7.4004927  1.83303172],[1.]
[0.23403014 7.3177092  6.65666673],[0.]
[5.60144301 0.30212729 2.758518  ],[0.]
[4.40455382 5.61119071 0.3554965 ],[1.]
[5.76545803 9.38940105 6.41902138],[1.]
[9.17035376 6.7436218  2.15319002],[1.]
[0.84584496 8.85613398 7.94541206],[1.]
[9.5528381  5.8345149  2.86485346],[1.]
[4.06273829 6.72699739 0.09390739],[1.]
[0.05574087 9.20493963 2.28780143],[1.]
[6.04692498 5.82121837 1.96839563],[1.]
[0.65333474 2.48792642 9.04727058],[0.]
[2.95093649 7.22904672 9.59171495],[1.]
[5.94939967 6.31220358 4.10439845],[1.]
[2.65901414 1.4195339  8.04778087],[0.]
[8.94859713 2.32568527 3.8840549 ],[1.]
[4.40491534 4.1962254  4.28988051],[1.]
[5.15116984 0.9274786  5.24562523],[0.]
[2.06321776 0.2846016  0.65666171],[0.]
[5.06793679 0.7652169  8.87399358],[0.]
[6.8040376  6.17252562 1.01593457],[1.]
[9.09146343 1.10100812 9.88781825],[1.]
[5.8830375  3.44392064 3.9755431 ],[1.]
[9.73386577 4.78832864 6.6707482 ],[1.]
[4.86481493 5.99288373 1.33974025],[1.]
[1.13503809 2.31000113 9.9396282 ],[0.]
[7.74814109 5.52784514 0.84395871],[1.]
[4.49838398 8.88717469 3.46582679],[1.]
[4.69686732 5.5333031  4.93405157],[1.]
[0.76727314 2.22424485 3.05997928],[0.]
[4.39905038 8.2102005  2.62600169],[1.]
[5.84705382 9.46788727 9.87720556],[1.]
[7.3037124  7.87600104 5.66860477],[1.]
[2.65031429 5.20721162 1.48138308],[0.]
[5.9315865  8.55075499 1.32605037],[1.]
[9.89950576 3.34939148 3.14303785],[1.]
[2.85796337 2.7098589  9.77222895],[0.]
[0.43933743 2.85634054 5.74522281],[0.]
[1.02853167 4.94721645 1.21990911],[0.]
[3.78334399 5.75750112 2.95993813],[1.]
[3.81937174 5.11942667 9.51094811],[1.]
[8.09945751 2.25343999 7.67592259],[1.]
[2.34469768 1.8308083  8.2609416 ],[0.]
[2.51799681 7.59511985 7.89893639],[1.]
[9.74585875 9.86893435 7.38186599],[1.]
[9.36024169 6.96990408 9.58301374],[1.]
[3.12350685 0.3061317  3.16369213],[0.]
[0.73555402 7.87762825 1.04767245],[1.]
[7.1054532  3.17068052 9.30402143],[1.]
[9.23913613 1.9353218  8.47300895],[1.]
[9.76752557 3.50438772 0.07931925],[1.]
[8.19999781 2.7434235  3.84164032],[1.]
[5.482283   6.19697063 9.8072583 ],[1.]
[5.80959393 2.22616741 1.94881901],[1.]
[5.32753975 6.85785425 0.59516763],[1.]
[7.24600756 7.43242069 6.57762082],[1.]
[0.38105884 1.08201906 0.04651854],[0.]
[1.66853306 8.08898633 5.87039919],[1.]
[1.43442376 6.78783451 4.99254432],[1.]
[7.48966682 6.9684103  3.52922853],[1.]
[6.29773783 5.22228252 3.2475493 ],[1.]
[4.8632784  8.96211471 4.46235921],[1.]
[4.73042361 7.6927226  9.13520285],[1.]
[1.44204    7.25986819 3.4755637 ],[1.]
[6.79604938 4.96918563 6.80742935],[1.]
[2.24218273 2.85921114 5.33214507],[0.]
[2.29732646 7.05330412 5.23765366],[1.]
[7.65907808 4.54307193 2.10599805],[1.]
[1.86753281 0.64269404 5.51462431],[0.]
[2.26342466 9.16015199 2.99677181],[1.]
[8.83431614 2.91691616 3.69894097],[1.]
[7.07126626 6.60685933 0.67919004],[1.]
[8.76330095 9.97238989 1.46472428],[1.]
[4.60899117 7.01891354 3.48319883],[1.]
[7.59354125 1.75979862 4.98723668],[1.]
[7.30511605 4.18636575 2.72104631],[1.]
[3.54222486 6.1125968  2.07358498],[1.]
[6.48665093 4.833371   5.85571354],[1.]
[4.07233092 9.0769591  8.52406306],[1.]
[6.07472973 7.83921069 1.09687157],[1.]
[9.75160003 5.93542944 6.08578354],[1.]
[0.10890197 8.39964203 1.8669159 ],[1.]
[0.6635251  6.09494054 4.99501565],[0.]
[5.52790373 4.13567081 4.72277947],[1.]
[2.53187738 9.52087686 4.48818246],[1.]
[9.21270016 1.43310102 1.25050637],[1.]
[9.75405636 9.22473247 0.59588342],[1.]
[7.53777784 5.69567716 1.036662  ],[1.]
[4.65710237 9.66349284 6.64695657],[1.]
[0.77409873 2.91142803 6.91352572],[0.]
[0.30614202 3.30087411 7.25131775],[0.]
[5.26986654 4.70307717 6.87985817],[1.]
[1.44429678 4.61777824 0.25710568],[0.]
[3.35946755 3.48864988 5.53279946],[0.]
[8.5941513  9.15144481 9.78214041],[1.]
[4.42875344 0.67623804 2.93584646],[0.]
[1.54127341 7.88396832 8.0988484 ],[1.]
[7.85557334 1.61980496 4.95984304],[1.]
[6.27524846 9.56003365 5.79908103],[1.]
[6.28624262 2.78877696 3.91087874],[1.]
[8.93507939 0.37657829 1.92565949],[1.]
[0.44188637 3.0586371  8.50630487],[0.]
[9.11946289 1.21913987 6.90283514],[1.]
[2.90867193 1.54426963 1.96027889],[0.]
[3.93176629 2.07904587 5.52507816],[0.]
[5.34159245 1.39634529 0.56659251],[0.]
[4.54082444 4.81726978 9.37612316],[1.]
[4.75161526 9.55053145 9.10622236],[1.]
[0.64521755 5.0118659  6.86886165],[0.]
[3.5494161  2.87315327 8.13253897],[0.]
[7.21801662 5.6524361  2.34796609],[1.]
[4.37414795 2.52195674 6.84781279],[0.]
[5.07685929 9.15484692 3.61489435],[1.]
[9.57510924 4.81742636 0.40579755],[1.]
[9.01518651 6.16517912 7.44456832],[1.]
[0.31789458 5.24075633 0.04963746],[0.]
[5.9487072  0.35923224 2.70450645],[0.]
[2.05954283 1.95284777 0.56634017],[0.]
[4.67212836 5.8981458  6.14429101],[1.]
[4.47294704 9.93882594 3.44472886],[1.]
[4.66115097 8.91132452 2.51369711],[1.]
[9.996923   1.5726657  9.28218627],[1.]
[3.9075703  9.47870995 5.52944449],[1.]
[1.06412016 4.55421736 4.92415945],[0.]
[9.41480889 8.69153917 0.28501452],[1.]
[4.79462345 2.96525214 3.34714447],[0.]
[9.20597348 8.11261958 1.48084063],[1.]
[6.5464701  8.08278457 0.58623591],[1.]
[5.41439483 2.58859288 2.97337084],[1.]
[4.52620227 1.7171735  1.83112802],[0.]
[8.18460846 3.91466107 4.69277341],[1.]
[7.11432192 5.24047359 0.21369475],[1.]
[4.50620105 3.11028328 3.33131712],[0.]
[5.04906077 4.88621223 6.88052229],[1.]
[7.87900929 4.35919911 1.32257248],[1.]
[2.30238568 4.67210914 8.98414975],[0.]
[4.46207618 4.61358623 5.66000432],[1.]
[1.42160103 6.97128771 2.2392448 ],[1.]
[9.46684703 8.31065934 5.33751739],[1.]
[2.4731757  2.08482983 8.67849239],[0.]
[0.28043088 1.48684362 4.26081849],[0.]
[0.82632476 7.94739233 9.18655578],[1.]
[2.36326834 7.55155786 0.30739397],[1.]
[3.6683452  8.58652348 0.57310029],[1.]
[4.74214964 0.0621976  1.63129976],[0.]
[7.6449993  3.55993591 3.27792448],[1.]
[3.05071367 8.14678727 4.26631763],[1.]
[6.63700747 7.06406719 3.03714637],[1.]
[2.64425599 7.75003588 3.79567482],[1.]
[7.34245968 3.99478229 4.39038704],[1.]
[9.13205749 4.85530315 3.32680953],[1.]
[6.64416278 0.37910277 0.43725848],[0.]
[6.41273425 4.57768267 2.82056082],[1.]
[4.94930781 0.71815766 0.97398236],[0.]
[0.77999257 0.66754356 5.7242108 ],[0.]
[9.89838904 6.51603239 7.21069302],[1.]
[3.87868284 7.15397529 4.01998421],[1.]
[5.44562477 5.2486779  3.22833148],[1.]
[6.60576287 7.88933299 1.90073271],[1.]
[7.77091163 6.25151174 1.01101196],[1.]
[3.75705378 2.64561219 5.13416081],[0.]
[7.18648315 4.91330662 4.50945785],[1.]
[8.74341021 4.43388118 0.70323029],[1.]
[9.38093377 3.84832214 4.88669337],[1.]
[6.75577422 0.3023718  6.55960615],[0.]
[7.97474906 1.47481742 0.82291596],[1.]
[8.4978043  1.27687151 5.9913732 ],[1.]
[4.31713656 0.68746613 3.93341687],[0.]
[4.75126593 7.0634124  8.10751664],[1.]
[4.38830924 5.28264073 9.7637609 ],[1.]
[9.44089357 1.71761165 1.90649318],[1.]
[0.65754702 6.33884379 3.71844257],[0.]
[8.13096249 2.49597334 9.25269805],[1.]
[5.7665253  0.31758799 7.5178081 ],[0.]
[4.46346771 7.1655025  8.98283781],[1.]
[6.45654629 7.83633602 5.9650873 ],[1.]
[2.79293984 6.90660469 5.7375361 ],[1.]
[7.0159951  9.06935214 1.30810027],[1.]
[6.09297132 8.30178063 4.47523972],[1.]
[7.40102979 0.27553487 1.68326487],[0.]
[0.18110179 0.59542385 4.06485268],[0.]
[2.15069672 1.30316264 6.69634324],[0.]
[1.16394537 4.34856994 0.38381622],[0.]
[0.24539279 6.19308399 1.95008895],[0.]
[5.37204976 3.4485009  4.67884213],[1.]
[7.20086877 2.38686617 9.5402718 ],[1.]
[7.09572659 4.1302795  1.98240436],[1.]
[4.26347072 3.44246457 7.48637991],[0.]
[7.61071461 4.11389001 5.1475989 ],[1.]
[7.35125782 0.32427065 5.74364609],[0.]
[9.74852961 7.08747991 8.96675166],[1.]
[1.91048108 3.3775401  0.75624034],[0.]
[3.68965013 7.54665677 6.29801519],[1.]
[1.23146233 4.92866384 8.45702107],[0.]
[3.57500347 0.09215325 5.55232918],[0.]
[6.15270766 2.4781796  1.05530729],[1.]
[0.53414727 4.81618535 0.09387714],[0.]
[3.37955767 7.36027574 8.56202054],[1.]
[8.78605429 8.33769598 5.24322657],[1.]
[3.07258295 3.50565544 5.30606414],[0.]
[5.79705291 9.08071554 8.73334432],[1.]
[3.08929228 1.14580591 2.37199401],[0.]
[2.08275104 7.01038796 1.78770342],[1.]
[6.47207363 5.82042939 7.45757437],[1.]
[0.81604003 7.32843175 0.97824232],[1.]
[7.77296612 1.22233314 1.28104949],[1.]
[6.73426486 5.49367973 9.92176931],[1.]
[8.88526086 8.84801747 8.5457111 ],[1.]
[0.58441883 4.62708068 5.66231919],[0.]
[7.85271345 7.08738627 6.25078137],[1.]
[0.19939816 6.17020353 1.35397511],[0.]
[3.34602496 3.69550937 1.91544381],[0.]
[3.97085968 6.25221895 8.91064388],[1.]
[2.07031016 0.59233034 1.68834417],[0.]
[8.7574694  0.31303037 4.30974609],[1.]
[9.09260983 7.02265746 9.91069438],[1.]
[2.44025508 3.78793241 7.61327533],[0.]
[1.35543549 0.49367196 1.93571415],[0.]
[0.70420089 9.07474582 0.74060743],[1.]
[1.73728825 3.98734191 2.95240578],[0.]
[1.30857734 7.18440684 6.49811859],[1.]
[8.35295465 8.70746016 1.05723025],[1.]
[1.99613084 9.77883402 5.62152864],[1.]
[6.31002672 0.01857996 2.38620624],[0.]
[9.85425478 1.69652333 0.76920779],[1.]
[8.23941557 9.28789224 8.49241891],[1.]
[8.14788441 0.74036724 3.56719725],[1.]
[4.11730674 1.18424403 9.5271978 ],[0.]
[8.67391267 3.60653011 2.21313194],[1.]
[8.48329936 4.43826749 3.42725117],[1.]
[8.2479433  6.81575615 5.9827483 ],[1.]
[5.16367646 2.48097204 7.45942071],[0.]
[3.54798833 4.35258143 4.35869724],[0.]
[0.53914305 8.58264109 3.67140832],[1.]
[3.07662205 0.97621201 5.94275317],[0.]
[1.44370839 8.42893655 2.69504769],[1.]
[0.85325989 0.71367964 7.78977063],[0.]
[5.88033424 3.69297302 6.26801101],[1.]
[1.57187202 8.0045322  7.31442302],[1.]
[2.79430507 2.49855746 4.13051255],[0.]
[5.09749721 9.8844923  2.75157027],[1.]
[9.37279218 1.05223832 2.95386991],[1.]
[1.24630211 3.82203068 1.12794927],[0.]
[5.0362662  5.67440123 5.14598289],[1.]
[1.93990588 0.68001037 7.1041651 ],[0.]
[5.94997263 7.59925437 5.3575515 ],[1.]
[4.42686374 7.30680536 2.95786016],[1.]
[7.3404817 0.2449641 5.5889276],[0.]
[1.74480275 7.8443039  7.97955247],[1.]
[0.5400268  3.61375095 0.72554957],[0.]
[9.73347351 3.35641034 7.13733789],[1.]
[2.24388282 8.66373221 1.13317665],[1.]
[0.15991049 8.23100558 8.42045757],[1.]
[9.12004804 7.83182699 4.47650339],[1.]
[7.11228471 9.26754663 5.56636059],[1.]
[1.90310302 3.56412956 8.21381522],[0.]
[8.84711742 0.91150403 6.12248648],[1.]
[7.98549931 5.58244516 8.48544292],[1.]
[7.17143563 2.4893825  8.10336789],[1.]
[2.72053575 0.82987001 9.565044  ],[0.]
[0.89562723 7.49170073 9.10265661],[1.]
[0.34991316 7.59896206 6.96267816],[0.]
[5.88484759 2.2890377  3.03294684],[1.]
[1.84304722 1.5104041  2.2517682 ],[0.]
[7.30169245 1.79787658 0.70156498],[1.]
[2.31404044 4.25978119 9.32656846],[0.]
[0.27494699 0.25701546 3.18982871],[0.]
[8.57271201 0.64930772 0.97982362],[1.]
[7.67255495 4.79157897 3.57526321],[1.]
[7.09561004 9.14900669 7.58151805],[1.]
[1.49740125 1.9693932  5.68632652],[0.]
[3.1537492  3.58929917 7.45561446],[0.]
[2.98201633 3.04469163 9.53666614],[0.]
[3.4871758  2.74540856 5.54183277],[0.]
[4.69366727 3.33054621 6.53106706],[1.]
[1.50151432 9.28160588 7.37407076],[1.]
[2.14824958 3.43609068 9.54344275],[0.]
[8.88633097 5.12158096 7.88554939],[1.]
[9.65784294 8.52433806 6.00425171],[1.]
[7.91365742 5.22198041 9.55840295],[1.]
[4.66663258 4.8488221  5.90666724],[1.]
[3.06658151 6.45628061 3.51362473],[1.]
[0.04309734 9.18483801 1.04501028],[1.]
[2.44816146 3.06345712 9.42066863],[0.]
[8.91263831 3.0348947  0.15549664],[1.]
[9.09332572 0.71639762 3.36184884],[1.]
[5.57679252 5.46565617 0.53424242],[1.]
[7.94873012 3.30473225 2.46869814],[1.]
[1.02664421 2.01103118 7.85094905],[0.]
[9.70867724 3.96073557 0.52198397],[1.]
[6.42911788 6.75046555 0.81219803],[1.]
[0.56177178 8.48554677 9.09570432],[1.]
[3.14503197 5.20736866 5.74153882],[1.]
[8.84197085 2.597425   1.42170918],[1.]
[2.23686519e-03 9.44963915e+00 6.08084941e+00],[1.]
[2.85494939 9.91591656 2.03259644],[1.]
[4.6408749  8.37500171 1.90714021],[1.]
[1.31152862 1.57118044 6.19589411],[0.]
[6.2239546  0.27754028 6.80174189],[0.]
[8.09802502 5.1994786  7.5404314 ],[1.]
[8.84439511 8.54768403 6.64273876],[1.]
[6.69630587 7.68304146 8.84486558],[1.]
[1.71144842 0.70052963 7.50510277],[0.]
[5.62142359 3.38920699 0.10990265],[1.]
[7.78060679 1.42703006 0.61704709],[1.]
[0.69764451 5.83870008 4.55566299],[0.]
[9.82273887 4.3619388  8.18537102],[1.]
[8.84350444 7.04075409 4.79291258],[1.]
[4.53467353 9.23415948 3.89777439],[1.]
[3.58249335 2.88162632 2.94240811],[0.]
[9.11964093 1.25520056 7.14280986],[1.]
[2.69491442 6.9925945  7.09472566],[1.]
[0.95451377 2.28619167 9.42487129],[0.]
[6.47582007 1.42751392 2.44683196],[0.]
[1.98287343 8.33058009 6.64248933],[1.]
[3.81464944 4.44783838 2.42670593],[1.]
[3.30517923 1.5086524  1.58226885],[0.]
[3.36299604 6.79144004 9.28203727],[1.]
[1.07241352 8.95740575 4.47749199],[1.]
[4.76117332 6.5506403  1.88015321],[1.]
[1.82561632 9.14473667 7.26546567],[1.]
[7.7675916  8.90530909 9.74983726],[1.]
[1.22406271 0.48092492 2.72640824],[0.]
[2.78380001 4.9805953  7.56174392],[0.]
[2.07223176 0.39376364 9.99302305],[0.]
[7.34966278 4.10860036 0.74789007],[1.]
[7.74417058 3.60461158 0.18848743],[1.]
[9.55877999 7.58140157 7.78363162],[1.]
[6.84206523 2.12679095 6.10423369],[1.]
[6.2830382  8.97796966 2.61083722],[1.]
[3.23301251 3.83526109 5.71419713],[0.]
[5.44999911 9.17391573 6.76619087],[1.]
[4.0359297  4.02525576 5.88214285],[1.]
[3.61183958 6.41517296 0.30642494],[1.]
[1.18518924 9.45629512 5.41294329],[1.]
[4.97140651 8.48019459 9.75993565],[1.]
[3.79349447 8.79531922 0.91766128],[1.]
[6.81880452 7.66977702 2.63282805],[1.]
[5.36972894 9.89700773 4.60009955],[1.]
[2.38092259 8.85053749 5.52635291],[1.]
[6.13424723 7.98313818 8.45340149],[1.]
[8.60754909 3.77482011 8.72479652],[1.]
[4.93140143 1.50155724 1.7502312 ],[0.]
[9.42705693 0.02656245 0.47774451],[1.]
[7.89110985 8.23074384 3.92667992],[1.]
[9.99923104 0.67547653 5.15868748],[1.]
[8.72353243 8.5062408  6.65111504],[1.]
[8.31208584 2.06518402 8.24378754],[1.]
[1.98838039 9.03277303 2.41821081],[1.]
[9.79209905 1.91069482 5.24215402],[1.]
[6.34240145 6.84719856 1.05865842],[1.]
[6.36380255 8.67833343 3.71579366],[1.]
[7.79122078 3.78450411 3.4169313 ],[1.]
[2.62063381 4.31761862 7.51345315],[0.]
[7.82017347 4.57211041 2.63951786],[1.]
[9.02872708 3.89696423 4.03550886],[1.]
[6.9068835  2.46392847 4.13497774],[1.]
[8.88477351 4.10665104 7.01933596],[1.]
[2.4321064  7.48433627 1.12927206],[1.]
[9.37669888 6.05476998 4.77726024],[1.]
[0.03852641 6.67658971 3.46131375],[0.]
[9.70238944 1.29072165 5.22231267],[1.]
[5.82049846 1.54057733 1.55142271],[0.]
[5.02739811 9.49004058 5.38669305],[1.]
[2.39951117 4.09061482 3.10478061],[0.]
[3.54967361 3.37436149 3.84426544],[0.]
[4.03933107 0.48897278 3.24200583],[0.]
[7.47702619 2.21858228 2.25852195],[1.]
[1.83384788 4.6243364  2.57030606],[0.]
[1.91281512 8.46977753 8.44310714],[1.]
[0.19120888 0.27857892 9.13297796],[0.]
[2.45211875 1.97471144 1.96396746],[0.]
[6.51701876 6.51674107 9.95949942],[1.]
[1.15662121 5.15757316 5.85921856],[0.]
[3.96312489 9.73476081 0.75420751],[1.]
[1.3179133  8.11549685 8.86277343],[1.]
[8.23371056 7.56283158 7.66864734],[1.]
[7.17413044 2.45911562 4.61275825],[1.]
[5.52243167 8.23859127 1.7623628 ],[1.]
[3.26429591 5.70892622 6.17333697],[1.]
[0.66999841 6.74993517 1.03612627],[0.]
[3.11192484 4.98424433 5.87643471],[1.]
[4.66275757 6.61901219 9.86150057],[1.]
[2.58641141 3.94137343 7.67218599],[0.]
[4.36539424 9.7916719  8.66424277],[1.]
[9.22807936 9.58881624 5.54535636],[1.]
[4.92037772 0.86214493 1.79476459],[0.]
[5.12591074 0.51450484 4.64835191],[0.]
[8.07160804 4.67820987 3.48850527],[1.]
[5.57868578 3.8998584  3.37703992],[1.]
[0.503715   2.36730617 5.23555461],[0.]
[6.77005932 4.10129127 2.6391782 ],[1.]
[7.51445337 2.30092816 7.14219494],[1.]
[5.35304029 6.13758799 9.95314028],[1.]
[5.47586198 0.36628412 0.16713811],[0.]
[5.55123749 5.70429253 7.04031577],[1.]
[7.34785199 8.31722768 9.67804634],[1.]
[6.09600482 8.45633546 4.66050062],[1.]
[8.63288129 0.04635488 7.85023324],[1.]
[1.45036229 8.76911356 0.37556516],[1.]
[8.50447268 1.49738672 9.46070211],[1.]
[3.18844806 1.05594988 3.09407197],[0.]
[9.21791386 7.27395127 3.61670253],[1.]
[0.8251595  5.61679382 0.93300717],[0.]
[0.50846148 1.57091725 3.82132698],[0.]
[9.81494615 8.67889074 9.64618452],[1.]
[2.518442   0.71333803 4.61662573],[0.]
[5.60232074 5.42286446 0.97841714],[1.]
[3.28130323 6.46392295 3.64915831],[1.]
[6.378667   9.9450393  9.53221001],[1.]
[5.84772221 5.11378707 7.82212702],[1.]
[5.95383523 1.74075674 5.72770531],[0.]
[2.89011228 1.12182307 7.91598395],[0.]
[3.51163191 8.7069181  8.02325267],[1.]
[0.65473634 9.55113962 1.33549778],[1.]
[8.27669875 4.29335515 8.33324261],[1.]
[3.13466188 2.42228068 2.08265978],[0.]
[2.66779003 8.90996897 3.27407969],[1.]
[8.48840708 4.48781478 4.39507745],[1.]
[9.06904072 7.06849607 7.66155446],[1.]
[9.66670109 1.76978805 6.45504608],[1.]
[1.52992954 4.83239182 9.77739674],[0.]
[4.96466338 2.1542614  6.43694407],[0.]
[3.75542311 2.70926013 3.17247444],[0.]
[6.10711958 6.88996239 7.21585905],[1.]
[8.17824636 0.14581395 4.02544222],[1.]
[1.72139584 6.92854214 5.01874606],[1.]
[1.61049422 6.32019251 4.81326274],[0.]
[7.50664741 7.45734006 9.94789727],[1.]
[2.86572479 4.46633318 7.94231213],[0.]
[2.82960393 8.4373973  4.57485712],[1.]
[8.18048891 3.72174087 2.57763538],[1.]
[5.28141351 3.32107493 8.69477398],[1.]
[1.98534934 2.81634884 4.30517202],[0.]
[1.51253838 6.84264534 3.38429426],[1.]
[0.01269022 3.36568962 2.05164106],[0.]
[2.79156954 5.31088252 2.63784553],[1.]
[0.38912542 8.52773483 2.2780623 ],[1.]
[2.65173425 9.25258294 7.16621907],[1.]
[3.54037046 6.3345286  9.88156352],[1.]
[8.60811618 0.36332714 1.53684097],[1.]
[9.96936754 8.33047217 7.54294138],[1.]
[3.55830141 4.74924749 7.67185522],[1.]
[1.77257316 1.69381659 6.24171779],[0.]
[2.25590389 5.11061365 3.67207153],[0.]
[1.95512857 0.86546919 8.11577769],[0.]
[7.7161083  0.57031586 4.90449096],[1.]
[8.56190256 4.09514948 9.93904459],[1.]
[2.29381725 5.06453358 9.09506125],[0.]
[0.79873115 1.08415618 9.72323651],[0.]
[4.08613784 0.28359934 6.49445483],[0.]
[1.82782098 5.1673409  5.44313729],[0.]
[3.32190889 9.17498538 3.83090528],[1.]
[4.1012002  4.73644025 7.96985366],[1.]
[7.92343805 7.6334368  4.73938517],[1.]
[5.85770461 3.05712001 0.82704975],[1.]
[8.92389703 4.68865337 2.12696133],[1.]
[9.7375885  5.89788519 8.64338179],[1.]
[2.04066121 6.04736127 7.02158689],[1.]
[9.38828579 5.60553381 8.22041083],[1.]
[6.14049169 2.06905249 7.69974758],[1.]
[0.69495101 8.69501322 5.52157693],[1.]
[2.14360403 5.96227085 2.4735355 ],[1.]
[0.90329099 7.11728245 1.13045979],[1.]
[6.58591784 0.44163609 0.76575907],[0.]
[1.62869645 4.70092195 8.76078938],[0.]
[6.08334958 8.63308342 8.41907508],[1.]
[6.75935632 1.64215791 6.45477352],[1.]
[2.68308818 3.34130845 4.04614992],[0.]
[9.44589305 2.19806051 3.60570391],[1.]
[5.14149696 5.99997992 3.88126381],[1.]
[6.69542519 2.6012549  6.95360975],[1.]
[6.33172267 3.89621206 6.01357795],[1.]
[7.74398854 1.36087372 1.31370635],[1.]
[7.75440338 7.87396882 0.23910093],[1.]
[7.21839862 1.1445648  3.08639626],[1.]
[1.93431979 2.36508313 6.68873554],[0.]
[9.25665832 0.86998092 0.58833911],[1.]
[0.92350963 0.42374903 0.16821388],[0.]
[4.2032001  2.57651164 2.33553384],[0.]
[1.75442858 6.46607242 6.84679744],[1.]
[6.12512805 7.19669938 2.20860609],[1.]
[5.34313695 9.28796999 9.18873542],[1.]
[5.15810537 3.55631746 4.96245693],[1.]
[3.5497384  1.65408427 9.67039272],[0.]
[7.56988311 0.72526033 6.8186465 ],[1.]
[7.37571546 6.26262072 4.53084307],[1.]
[5.53431814 4.47875915 3.39861242],[1.]
[2.74025142 1.44722622 6.7576951 ],[0.]
[4.09724574 6.35478981 9.63866784],[1.]
[3.71236528 5.08600851 0.57313854],[1.]
[1.40595485 7.19508273 2.08207104],[1.]
[9.33088732 1.06417501 4.44146159],[1.]
[8.98082807 1.42629608 7.44146138],[1.]
[9.27576437 4.2827358  6.21965   ],[1.]
[3.42364398 0.77600727 1.56483647],[0.]
[0.07443935 2.17450146 8.18427252],[0.]
[7.15975649 8.43164884 1.59228018],[1.]
[8.02955243 9.24397794 0.925261  ],[1.]
[6.31988166 7.44805468 2.22214422],[1.]
[6.66621921 7.4472091  5.24721026],[1.]
[7.84171981 2.60837759 7.35362634],[1.]
[1.66336573 9.55270665 2.54687251],[1.]
[2.60523432 3.10877426 2.82077875],[0.]
[5.55772099 0.19937303 3.62347547],[0.]
